Source,Target,Type,Id,Label,timeset,Weight,airline,aid,s,d,codeshare,stops,equipment
3316,3077,Directed,271054,,,1,3K,3021,SIN,HKG,,0,320
3316,3179,Directed,271055,,,1,3K,3021,SIN,HKT,,0,320
3316,3304,Directed,271056,,,1,3K,3021,SIN,KUL,,0,320
3316,2397,Directed,271057,,,1,3K,3021,SIN,MNL,,0,320
3316,3308,Directed,271058,,,1,3K,3021,SIN,PEN,,0,320
3316,3351,Directed,271059,,,1,3K,3021,SIN,PER,,0,320
3316,3034,Directed,271060,,,1,3K,3021,SIN,PNH,,0,320
3316,3035,Directed,271061,,,1,3K,3021,SIN,REP,,0,320
3316,3239,Directed,271062,,,1,3K,3021,SIN,RGN,,0,320
3316,3205,Directed,271063,,,1,3K,3021,SIN,SGN,,0,320
3316,4302,Directed,271064,,,1,3K,3021,SIN,SWA,,0,320
3316,2276,Directed,271065,,,1,3K,3021,SIN,TPE,,0,320
4302,3316,Directed,271066,,,1,3K,3021,SWA,SIN,,0,320
2276,3992,Directed,271067,,,1,3K,3021,TPE,KIX,,0,320
2276,3316,Directed,271068,,,1,3K,3021,TPE,SIN,,0,320
1679,1558,Directed,271069,,,1,3L,2916,ACH,EBA,,0,DH3
338,1678,Directed,271070,,,1,3L,2916,DRS,ZRH,,0,DH3
345,382,Directed,271071,,,1,3L,2916,DUS,FDH,,0,DH3
1558,1679,Directed,271072,,,1,3L,2916,EBA,ACH,,0,DH3
1558,382,Directed,271073,,,1,3L,2916,EBA,FDH,,0,DH3
1558,346,Directed,271074,,,1,3L,2916,EBA,MUC,,0,DH3
1558,1678,Directed,271075,,,1,3L,2916,EBA,ZRH,,0,DH3
382,345,Directed,271076,,,1,3L,2916,FDH,DUS,,0,DH3
382,1558,Directed,271077,,,1,3L,2916,FDH,EBA,,0,DH3
382,342,Directed,271078,,,1,3L,2916,FDH,HAM,,0,AT7
382,1520,Directed,271079,,,1,3L,2916,FDH,OLB,,0,AT7
382,351,Directed,271080,,,1,3L,2916,FDH,TXL,,0,AT7
382,1209,Directed,271081,,,1,3L,2916,FDH,ZAD,,0,AT7
3986,1561,Directed,271082,,,1,3L,2916,FMM,NAP,,0,AT7
1609,1678,Directed,271083,,,1,3L,2916,GRZ,ZRH,,0,DH3
342,382,Directed,271084,,,1,3L,2916,HAM,FDH,,0,AT7
346,1558,Directed,271085,,,1,3L,2916,MUC,EBA,,0,DH3
1561,3986,Directed,271086,,,1,3L,2916,NAP,FMM,,0,AT7
1520,382,Directed,271087,,,1,3L,2916,OLB,FDH,,0,AT7
1612,1678,Directed,271088,,,1,3L,2916,SZG,ZRH,,0,DH3
351,382,Directed,271089,,,1,3L,2916,TXL,FDH,,0,AT7
1209,382,Directed,271090,,,1,3L,2916,ZAD,FDH,,0,AT7
1678,338,Directed,271091,,,1,3L,2916,ZRH,DRS,,0,DH3
1678,1558,Directed,271092,,,1,3L,2916,ZRH,EBA,,0,DH3
1678,1609,Directed,271093,,,1,3L,2916,ZRH,GRZ,,0,DH3
1678,1612,Directed,271094,,,1,3L,2916,ZRH,SZG,,0,DH3
3682,6958,Directed,271095,,,1,3M,20710,ATL,LWB,,0,SF3
3682,3754,Directed,271096,,,1,3M,20710,ATL,MCN,,0,SF3
3682,4335,Directed,271097,,,1,3M,20710,ATL,MEI,,0,SF3
3682,5756,Directed,271098,,,1,3M,20710,ATL,MSL,,0,SF3
3682,5759,Directed,271099,,,1,3M,20710,ATL,PIB,,0,SF3
3682,5773,Directed,271100,,,1,3M,20710,ATL,TUP,,0,SF3
1937,3533,Directed,271101,,,1,3M,20710,BIM,FLL,,0,SF3
1943,3533,Directed,271102,,,1,3M,20710,ELH,FLL,,0,SF3
1943,3722,Directed,271103,,,1,3M,20710,ELH,PBI,,0,SF3
3875,3533,Directed,271104,,,1,3M,20710,EYW,FLL,,0,SF3
3875,3793,Directed,271105,,,1,3M,20710,EYW,RSW,,0,SF3
3875,3646,Directed,271106,,,1,3M,20710,EYW,TPA,,0,SF3
3533,1937,Directed,271107,,,1,3M,20710,FLL,BIM,,0,SF3
3533,1943,Directed,271108,,,1,3M,20710,FLL,ELH,,0,SF3
3533,3875,Directed,271109,,,1,3M,20710,FLL,EYW,,0,SF3
3533,1948,Directed,271110,,,1,3M,20710,FLL,FPO,,0,SF3
3533,1941,Directed,271111,,,1,3M,20710,FLL,GGT,,0,SF3
3533,1944,Directed,271112,,,1,3M,20710,FLL,GHB,,0,SF3
3533,3878,Directed,271113,,,1,3M,20710,FLL,MCO,,0,SF3
3533,1930,Directed,271114,,,1,3M,20710,FLL,MHH,,0,SF3
3533,1934,Directed,271115,,,1,3M,20710,FLL,TCB,,0,SF3
3533,3646,Directed,271116,,,1,3M,20710,FLL,TPA,,0,SF3
1948,3533,Directed,271117,,,1,3M,20710,FPO,FLL,,0,SF3
1941,3533,Directed,271118,,,1,3M,20710,GGT,FLL,,0,SF3
1941,1944,Directed,271119,,,1,3M,20710,GGT,GHB,,0,SF3
1944,3533,Directed,271120,,,1,3M,20710,GHB,FLL,,0,SF3
6130,5773,Directed,271121,,,1,3M,20710,GLH,TUP,,0,SF3
3472,3878,Directed,271122,,,1,3M,20710,GNV,MCO,,0,SF3
3472,3646,Directed,271123,,,1,3M,20710,GNV,TPA,,0,SF3
3712,1930,Directed,271124,,,1,3M,20710,JAX,MHH,,0,SF3
3712,3646,Directed,271125,,,1,3M,20710,JAX,TPA,,0,SF3
6958,3682,Directed,271126,,,1,3M,20710,LWB,ATL,,0,SF3
3754,3682,Directed,271127,,,1,3M,20710,MCN,ATL,,0,SF3
3754,3878,Directed,271128,,,1,3M,20710,MCN,MCO,,0,SF3
3878,3533,Directed,271129,,,1,3M,20710,MCO,FLL,,0,SF3
3878,3472,Directed,271130,,,1,3M,20710,MCO,GNV,,0,SF3
3878,3754,Directed,271131,,,1,3M,20710,MCO,MCN,,0,SF3
3878,1930,Directed,271132,,,1,3M,20710,MCO,MHH,,0,SF3
3878,3564,Directed,271133,,,1,3M,20710,MCO,PNS,,0,SF3
3878,3793,Directed,271134,,,1,3M,20710,MCO,RSW,,0,SF3
3878,3698,Directed,271135,,,1,3M,20710,MCO,TLH,,0,SF3
4335,3682,Directed,271136,,,1,3M,20710,MEI,ATL,,0,SF3
1930,3533,Directed,271137,,,1,3M,20710,MHH,FLL,,0,SF3
1930,3712,Directed,271138,,,1,3M,20710,MHH,JAX,,0,SF3
1930,3878,Directed,271139,,,1,3M,20710,MHH,MCO,,0,SF3
1930,3722,Directed,271140,,,1,3M,20710,MHH,PBI,,0,SF3
5756,3682,Directed,271141,,,1,3M,20710,MSL,ATL,,0,SF3
3722,1943,Directed,271142,,,1,3M,20710,PBI,ELH,,0,SF3
3722,1930,Directed,271143,,,1,3M,20710,PBI,MHH,,0,SF3
3722,3646,Directed,271144,,,1,3M,20710,PBI,TPA,,0,SF3
5759,3682,Directed,271145,,,1,3M,20710,PIB,ATL,,0,SF3
3564,3878,Directed,271146,,,1,3M,20710,PNS,MCO,,0,SF3
3564,3646,Directed,271147,,,1,3M,20710,PNS,TPA,,0,SF3
3793,3875,Directed,271148,,,1,3M,20710,RSW,EYW,,0,SF3
3793,3878,Directed,271149,,,1,3M,20710,RSW,MCO,,0,SF3
1934,3533,Directed,271150,,,1,3M,20710,TCB,FLL,,0,SF3
3698,3878,Directed,271151,,,1,3M,20710,TLH,MCO,,0,SF3
3698,3646,Directed,271152,,,1,3M,20710,TLH,TPA,,0,SF3
3646,3875,Directed,271153,,,1,3M,20710,TPA,EYW,,0,SF3
3646,3533,Directed,271154,,,1,3M,20710,TPA,FLL,,0,SF3
3646,3472,Directed,271155,,,1,3M,20710,TPA,GNV,,0,SF3
3646,3712,Directed,271156,,,1,3M,20710,TPA,JAX,,0,SF3
3646,3722,Directed,271157,,,1,3M,20710,TPA,PBI,,0,SF3
3646,3564,Directed,271158,,,1,3M,20710,TPA,PNS,,0,SF3
3646,3698,Directed,271159,,,1,3M,20710,TPA,TLH,,0,SF3
5773,3682,Directed,271160,,,1,3M,20710,TUP,ATL,,0,SF3
5773,6130,Directed,271161,,,1,3M,20710,TUP,GLH,,0,SF3
580,5673,Directed,271162,,,1,3O,9818,AMS,NDR,,0,320
580,1080,Directed,271163,,,1,3O,9818,AMS,TNG,,0,320
1218,1074,Directed,271164,,,1,3O,9818,BCN,CMN,,0,320
1218,5673,Directed,271165,,,1,3O,9818,BCN,NDR,,0,320
1218,1080,Directed,271166,,,1,3O,9818,BCN,TNG,,0,320
1525,1074,Directed,271167,,,1,3O,9818,BGY,CMN,,0,320
1538,1074,Directed,271168,,,1,3O,9818,BLQ,CMN,,0,320
302,1074,Directed,271169,,,1,3O,9818,BRU,CMN,,0,320
302,5673,Directed,271170,,,1,3O,9818,BRU,NDR,,0,320
302,1080,Directed,271171,,,1,3O,9818,BRU,TNG,,0,320
344,5673,Directed,271172,,,1,3O,9818,CGN,NDR,,0,320
1074,1218,Directed,271173,,,1,3O,9818,CMN,BCN,,0,320
1074,1525,Directed,271174,,,1,3O,9818,CMN,BGY,,0,320
1074,1538,Directed,271175,,,1,3O,9818,CMN,BLQ,,0,320
1074,302,Directed,271176,,,1,3O,9818,CMN,BRU,,0,320
1074,1534,Directed,271177,,,1,3O,9818,CMN,CUF,,0,320
1074,502,Directed,271178,,,1,3O,9818,CMN,LGW,,0,320
1074,1335,Directed,271179,,,1,3O,9818,CMN,LYS,,0,320
1074,1359,Directed,271180,,,1,3O,9818,CMN,MPL,,0,320
1074,4317,Directed,271181,,,1,3O,9818,CMN,SAW,,0,320
1074,1273,Directed,271182,,,1,3O,9818,CMN,TLS,,0,320
1074,1539,Directed,271183,,,1,3O,9818,CMN,TSF,,0,320
1534,1074,Directed,271184,,,1,3O,9818,CUF,CMN,,0,320
1066,1359,Directed,271185,,,1,3O,9818,FEZ,MPL,,0,320
502,1074,Directed,271186,,,1,3O,9818,LGW,CMN,,0,320
502,1080,Directed,271187,,,1,3O,9818,LGW,TNG,,0,320
1335,1074,Directed,271188,,,1,3O,9818,LYS,CMN,,0,320
1359,1074,Directed,271189,,,1,3O,9818,MPL,CMN,,0,320
1359,1066,Directed,271190,,,1,3O,9818,MPL,FEZ,,0,320
1359,5673,Directed,271191,,,1,3O,9818,MPL,NDR,,0,320
5673,580,Directed,271192,,,1,3O,9818,NDR,AMS,,0,320
5673,1218,Directed,271193,,,1,3O,9818,NDR,BCN,,0,320
5673,302,Directed,271194,,,1,3O,9818,NDR,BRU,,0,320
5673,344,Directed,271195,,,1,3O,9818,NDR,CGN,,0,320
5673,1359,Directed,271196,,,1,3O,9818,NDR,MPL,,0,320
5673,3998,Directed,271197,,,1,3O,9818,NDR,PMI,,0,320
3998,5673,Directed,271198,,,1,3O,9818,PMI,NDR,,0,320
4317,1074,Directed,271199,,,1,3O,9818,SAW,CMN,,0,320
1273,1074,Directed,271200,,,1,3O,9818,TLS,CMN,,0,320
1080,580,Directed,271201,,,1,3O,9818,TNG,AMS,,0,320
1080,1218,Directed,271202,,,1,3O,9818,TNG,BCN,,0,320
1080,302,Directed,271203,,,1,3O,9818,TNG,BRU,,0,320
1080,502,Directed,271204,,,1,3O,9818,TNG,LGW,,0,320
1539,1074,Directed,271205,,,1,3O,9818,TSF,CMN,,0,320
2895,2844,Directed,271206,,,1,3P,5002,AUA,LSP,,0,SH6
2895,2848,Directed,271207,,,1,3P,5002,AUA,MAR,,0,SH6
2896,2897,Directed,271208,,,1,3P,5002,BON,CUR,,0,SH6
2897,2895,Directed,271209,,,1,3P,5002,CUR,AUA,,0,SH6
2844,2895,Directed,271210,,,1,3P,5002,LSP,AUA,,0,SH6
2848,2895,Directed,271211,,,1,3P,5002,MAR,AUA,,0,SH6
2966,4029,Directed,271212,,,1,3R,3545,ASF,DME,,0,SU9
2966,2948,Directed,271213,,,1,3R,3545,ASF,LED,,0,SU9
2980,4029,Directed,271214,,,1,3R,3545,BHK,DME,,0,734
4029,2966,Directed,271215,,,1,3R,3545,DME,ASF,,0,SU9
4029,2980,Directed,271216,,,1,3R,3545,DME,BHK,,0,734
4029,6156,Directed,271217,,,1,3R,3545,DME,EGO,,0,SU9
4029,6149,Directed,271218,,,1,3R,3545,DME,FEG,,0,734
4029,6153,Directed,271219,,,1,3R,3545,DME,KSQ,,0,734
4029,6150,Directed,271220,,,1,3R,3545,DME,NMA,,0,734
4029,6485,Directed,271221,,,1,3R,3545,DME,NVI,,0,734
4029,2981,Directed,271222,,,1,3R,3545,DME,SKD,,0,734
4029,1743,Directed,271223,,,1,3R,3545,DME,TIV,,0,SU9 73G
6156,4029,Directed,271224,,,1,3R,3545,EGO,DME,,0,SU9
6149,4029,Directed,271225,,,1,3R,3545,FEG,DME,,0,734
6153,4029,Directed,271226,,,1,3R,3545,KSQ,DME,,0,734
2948,2966,Directed,271227,,,1,3R,3545,LED,ASF,,0,SU9
6150,4029,Directed,271228,,,1,3R,3545,NMA,DME,,0,734
6485,4029,Directed,271229,,,1,3R,3545,NVI,DME,,0,734
2981,4029,Directed,271230,,,1,3R,3545,SKD,DME,,0,734
1743,4029,Directed,271231,,,1,3R,3545,TIV,DME,,0,SU9 73G
2874,2881,Directed,271232,,,1,3S,11741,ANU,PTP,,0,AT5
2774,2878,Directed,271233,,,1,3S,11741,CAY,FDF,,0,320
2897,1762,Directed,271234,,,1,3S,11741,CUR,SDQ,,0,AT5
2877,2881,Directed,271235,,,1,3S,11741,DOM,PTP,,0,AT5
2877,2899,Directed,271236,,,1,3S,11741,DOM,SXM,,0,AT5
2878,2774,Directed,271237,,,1,3S,11741,FDF,CAY,,0,320
2878,2881,Directed,271238,,,1,3S,11741,FDF,PTP,,0,AT5 320
2878,1762,Directed,271239,,,1,3S,11741,FDF,SDQ,,0,AT5
2878,2893,Directed,271240,,,1,3S,11741,FDF,SLU,,0,AT5
2881,2874,Directed,271241,,,1,3S,11741,PTP,ANU,,0,AT5
2881,2877,Directed,271242,,,1,3S,11741,PTP,DOM,,0,AT5
2881,2878,Directed,271243,,,1,3S,11741,PTP,FDF,,0,AT5 320
2881,6460,Directed,271244,,,1,3S,11741,PTP,SBH,,0,DHT
2881,1762,Directed,271245,,,1,3S,11741,PTP,SDQ,,0,AT5
2881,2879,Directed,271246,,,1,3S,11741,PTP,SFG,,0,AT5
2881,2899,Directed,271247,,,1,3S,11741,PTP,SXM,,0,AT5
6460,2881,Directed,271248,,,1,3S,11741,SBH,PTP,,0,DHT
1762,2881,Directed,271249,,,1,3S,11741,SDQ,PTP,,0,AT5
1762,2899,Directed,271250,,,1,3S,11741,SDQ,SXM,,0,AT5
2879,2881,Directed,271251,,,1,3S,11741,SFG,PTP,,0,AT5
2893,2878,Directed,271252,,,1,3S,11741,SLU,FDF,,0,AT5
2899,2877,Directed,271253,,,1,3S,11741,SXM,DOM,,0,AT5
2899,2881,Directed,271254,,,1,3S,11741,SXM,PTP,,0,AT5
2899,1762,Directed,271255,,,1,3S,11741,SXM,SDQ,,0,AT5
6351,3379,Directed,271256,,,1,3U,4608,BHY,XIY,,0,321
3370,3393,Directed,271257,,,1,3U,4608,CAN,CKG,,0,321 320
3370,3395,Directed,271258,,,1,3U,4608,CAN,CTU,,0,321 320 330
3370,2244,Directed,271259,,,1,3U,4608,CAN,SPN,,0,330
3375,4380,Directed,271260,,,1,3U,4608,CGO,CGQ,,0,321
3375,3393,Directed,271261,,,1,3U,4608,CGO,CKG,,0,321
3375,3395,Directed,271262,,,1,3U,4608,CGO,CTU,,0,321
3375,3386,Directed,271263,,,1,3U,4608,CGO,HGH,,0,320
3375,3400,Directed,271264,,,1,3U,4608,CGO,HRB,,0,320
3375,3382,Directed,271265,,,1,3U,4608,CGO,KMG,,0,320
3375,3399,Directed,271266,,,1,3U,4608,CGO,URC,,0,320
4380,3375,Directed,271267,,,1,3U,4608,CGQ,CGO,,0,321
4380,3388,Directed,271268,,,1,3U,4608,CGQ,NKG,,0,320
4380,4108,Directed,271269,,,1,3U,4608,CGQ,TNA,,0,321
4380,3368,Directed,271270,,,1,3U,4608,CGQ,TSN,,0,320 319
3393,3370,Directed,271271,,,1,3U,4608,CKG,CAN,,0,321 320
3393,3375,Directed,271272,,,1,3U,4608,CKG,CGO,,0,321
3393,3371,Directed,271273,,,1,3U,4608,CKG,CSX,,0,319 321
3393,3395,Directed,271274,,,1,3U,4608,CKG,CTU,,0,330
3393,4109,Directed,271275,,,1,3U,4608,CKG,CZX,,0,320
3393,3404,Directed,271276,,,1,3U,4608,CKG,DLC,,0,320
3393,6353,Directed,271277,,,1,3U,4608,CKG,DYG,,0,320
3393,4120,Directed,271278,,,1,3U,4608,CKG,HAK,,0,319
3393,3386,Directed,271279,,,1,3U,4608,CKG,HGH,,0,320 319
3393,3179,Directed,271280,,,1,3U,4608,CKG,HKT,,0,321
3393,4085,Directed,271281,,,1,3U,4608,CKG,INC,,0,321
3393,3384,Directed,271282,,,1,3U,4608,CKG,KHN,,0,319
3393,3382,Directed,271283,,,1,3U,4608,CKG,KMG,,0,319 320
3393,3378,Directed,271284,,,1,3U,4608,CKG,LHW,,0,319 321
3393,4033,Directed,271285,,,1,3U,4608,CKG,LJG,,0,319
3393,4097,Directed,271286,,,1,3U,4608,CKG,LXA,,0,319
3393,3387,Directed,271287,,,1,3U,4608,CKG,NGB,,0,319
3393,3388,Directed,271288,,,1,3U,4608,CKG,NKG,,0,319
3393,3373,Directed,271289,,,1,3U,4608,CKG,NNG,,0,319
3393,3364,Directed,271290,,,1,3U,4608,CKG,PEK,,0,321 319 320
3393,3406,Directed,271291,,,1,3U,4608,CKG,PVG,,0,320 319
3393,6435,Directed,271292,,,1,3U,4608,CKG,PZI,,0,319
3393,4302,Directed,271293,,,1,3U,4608,CKG,SWA,,0,319
3393,3361,Directed,271294,,,1,3U,4608,CKG,SYD,,0,330
3393,4030,Directed,271295,,,1,3U,4608,CKG,SYX,,0,320
3393,3374,Directed,271296,,,1,3U,4608,CKG,SZX,,0,320
3393,4108,Directed,271297,,,1,3U,4608,CKG,TNA,,0,321
3393,2275,Directed,271298,,,1,3U,4608,CKG,TSA,,0,320
3393,3368,Directed,271299,,,1,3U,4608,CKG,TSN,,0,319
3393,3369,Directed,271300,,,1,3U,4608,CKG,TYN,,0,321
3393,3399,Directed,271301,,,1,3U,4608,CKG,URC,,0,320
3393,3376,Directed,271302,,,1,3U,4608,CKG,WUH,,0,319
3393,6390,Directed,271303,,,1,3U,4608,CKG,WUX,,0,319
3393,3379,Directed,271304,,,1,3U,4608,CKG,XIY,,0,319
3393,6366,Directed,271305,,,1,3U,4608,CKG,XNN,,0,320
3393,6361,Directed,271306,,,1,3U,4608,CKG,YIH,,0,319
3393,6357,Directed,271307,,,1,3U,4608,CKG,ZHA,,0,319
3371,3393,Directed,271308,,,1,3U,4608,CSX,CKG,,0,319 321
3371,3395,Directed,271309,,,1,3U,4608,CSX,CTU,,0,320
3371,3385,Directed,271310,,,1,3U,4608,CSX,FOC,,0,320
3371,3382,Directed,271311,,,1,3U,4608,CSX,KMG,,0,320
3371,4144,Directed,271312,,,1,3U,4608,CSX,SHE,,0,320
3371,6392,Directed,271313,,,1,3U,4608,CSX,WNZ,,0,319
3371,3383,Directed,271314,,,1,3U,4608,CSX,XMN,,0,321
3395,3370,Directed,271315,,,1,3U,4608,CTU,CAN,,0,321 320 330
3395,3375,Directed,271316,,,1,3U,4608,CTU,CGO,,0,321
3395,3393,Directed,271317,,,1,3U,4608,CTU,CKG,,0,330
3395,3371,Directed,271318,,,1,3U,4608,CTU,CSX,,0,320
3395,9310,Directed,271319,,,1,3U,4608,CTU,DCY,,0,319
3395,6434,Directed,271320,,,1,3U,4608,CTU,DSN,,0,319
3395,4120,Directed,271321,,,1,3U,4608,CTU,HAK,,0,321
3395,8407,Directed,271322,,,1,3U,4608,CTU,HDG,,0,319
3395,6345,Directed,271323,,,1,3U,4608,CTU,HET,,0,320
3395,3389,Directed,271324,,,1,3U,4608,CTU,HFE,,0,321
3395,3386,Directed,271325,,,1,3U,4608,CTU,HGH,,0,320 319
3395,3077,Directed,271326,,,1,3U,4608,CTU,HKG,,0,320
3395,3179,Directed,271327,,,1,3U,4608,CTU,HKT,,0,321
3395,3930,Directed,271328,,,1,3U,4608,CTU,ICN,,0,321
3395,4085,Directed,271329,,,1,3U,4608,CTU,INC,,0,321
3395,3381,Directed,271330,,,1,3U,4608,CTU,JHG,,0,319
3395,8781,Directed,271331,,,1,3U,4608,CTU,JIQ,,0,320
3395,4301,Directed,271332,,,1,3U,4608,CTU,JZH,,0,319
3395,3384,Directed,271333,,,1,3U,4608,CTU,KHN,,0,321
3395,3382,Directed,271334,,,1,3U,4608,CTU,KMG,,0,320
3395,6379,Directed,271335,,,1,3U,4608,CTU,KOW,,0,320
3395,3394,Directed,271336,,,1,3U,4608,CTU,KWE,,0,320
3395,3378,Directed,271337,,,1,3U,4608,CTU,LHW,,0,319
3395,4033,Directed,271338,,,1,3U,4608,CTU,LJG,,0,319
3395,6376,Directed,271339,,,1,3U,4608,CTU,LUM,,0,319
3395,4097,Directed,271340,,,1,3U,4608,CTU,LXA,,0,330 319
3395,6402,Directed,271341,,,1,3U,4608,CTU,LZY,,0,319
3395,3339,Directed,271342,,,1,3U,4608,CTU,MEL,,0,330
3395,3388,Directed,271343,,,1,3U,4608,CTU,NKG,,0,319 320
3395,3373,Directed,271344,,,1,3U,4608,CTU,NNG,,0,319 320
3395,3364,Directed,271345,,,1,3U,4608,CTU,PEK,,0,330 321 320
3395,3406,Directed,271346,,,1,3U,4608,CTU,PVG,,0,321 330
3395,6435,Directed,271347,,,1,3U,4608,CTU,PZI,,0,319
3395,4144,Directed,271348,,,1,3U,4608,CTU,SHE,,0,330
3395,6347,Directed,271349,,,1,3U,4608,CTU,SJW,,0,320
3395,4030,Directed,271350,,,1,3U,4608,CTU,SYX,,0,321
3395,3374,Directed,271351,,,1,3U,4608,CTU,SZX,,0,320 321
3395,3390,Directed,271352,,,1,3U,4608,CTU,TAO,,0,321
3395,4108,Directed,271353,,,1,3U,4608,CTU,TNA,,0,321
3395,2275,Directed,271354,,,1,3U,4608,CTU,TSA,,0,320
3395,3368,Directed,271355,,,1,3U,4608,CTU,TSN,,0,321
3395,3369,Directed,271356,,,1,3U,4608,CTU,TYN,,0,319
3395,3399,Directed,271357,,,1,3U,4608,CTU,URC,,0,319 330
3395,6392,Directed,271358,,,1,3U,4608,CTU,WNZ,,0,320
3395,3376,Directed,271359,,,1,3U,4608,CTU,WUH,,0,319
3395,6390,Directed,271360,,,1,3U,4608,CTU,WUX,,0,320
3395,6403,Directed,271361,,,1,3U,4608,CTU,WXN,,0,319
3395,3396,Directed,271362,,,1,3U,4608,CTU,XIC,,0,320
3395,3379,Directed,271363,,,1,3U,4608,CTU,XIY,,0,320 319
3395,3383,Directed,271364,,,1,3U,4608,CTU,XMN,,0,320
3395,6366,Directed,271365,,,1,3U,4608,CTU,XNN,,0,320
3395,4149,Directed,271366,,,1,3U,4608,CTU,XUZ,,0,320
3395,6361,Directed,271367,,,1,3U,4608,CTU,YIH,,0,320
3395,8876,Directed,271368,,,1,3U,4608,CTU,YTY,,0,319
4109,3393,Directed,271369,,,1,3U,4608,CZX,CKG,,0,320
4109,3400,Directed,271370,,,1,3U,4608,CZX,HRB,,0,321
4109,3383,Directed,271371,,,1,3U,4608,CZX,XMN,,0,321
4109,6355,Directed,271372,,,1,3U,4608,CZX,ZUH,,0,320
6344,3369,Directed,271373,,,1,3U,4608,DAT,TYN,,0,319
9310,3395,Directed,271374,,,1,3U,4608,DCY,CTU,,0,319
3404,3393,Directed,271375,,,1,3U,4608,DLC,CKG,,0,320
3404,3386,Directed,271376,,,1,3U,4608,DLC,HGH,,0,320
3404,3400,Directed,271377,,,1,3U,4608,DLC,HRB,,0,320
3404,4108,Directed,271378,,,1,3U,4608,DLC,TNA,,0,321
3404,4149,Directed,271379,,,1,3U,4608,DLC,XUZ,,0,320
4308,3378,Directed,271380,,,1,3U,4608,DNH,LHW,,0,319
6434,3395,Directed,271381,,,1,3U,4608,DSN,CTU,,0,319
6434,4144,Directed,271382,,,1,3U,4608,DSN,SHE,,0,319
6353,3393,Directed,271383,,,1,3U,4608,DYG,CKG,,0,320
6353,3388,Directed,271384,,,1,3U,4608,DYG,NKG,,0,319
3385,3371,Directed,271385,,,1,3U,4608,FOC,CSX,,0,320
3385,3379,Directed,271386,,,1,3U,4608,FOC,XIY,,0,319
9311,4097,Directed,271387,,,1,3U,4608,GXH,LXA,,0,319
9311,3379,Directed,271388,,,1,3U,4608,GXH,XIY,,0,319
4120,3393,Directed,271389,,,1,3U,4608,HAK,CKG,,0,319
4120,3395,Directed,271390,,,1,3U,4608,HAK,CTU,,0,321
4120,3386,Directed,271391,,,1,3U,4608,HAK,HGH,,0,320
4120,3387,Directed,271392,,,1,3U,4608,HAK,NGB,,0,321
4120,6355,Directed,271393,,,1,3U,4608,HAK,ZUH,,0,320
8407,3395,Directed,271394,,,1,3U,4608,HDG,CTU,,0,319
6345,3395,Directed,271395,,,1,3U,4608,HET,CTU,,0,320
3389,3395,Directed,271396,,,1,3U,4608,HFE,CTU,,0,321
3386,3375,Directed,271397,,,1,3U,4608,HGH,CGO,,0,320
3386,3393,Directed,271398,,,1,3U,4608,HGH,CKG,,0,320 319
3386,3395,Directed,271399,,,1,3U,4608,HGH,CTU,,0,319 320
3386,3404,Directed,271400,,,1,3U,4608,HGH,DLC,,0,320
3386,4120,Directed,271401,,,1,3U,4608,HGH,HAK,,0,320
3386,3394,Directed,271402,,,1,3U,4608,HGH,KWE,,0,320
3386,3368,Directed,271403,,,1,3U,4608,HGH,TSN,,0,320
3386,3369,Directed,271404,,,1,3U,4608,HGH,TYN,,0,320
3077,3395,Directed,271405,,,1,3U,4608,HKG,CTU,,0,320
3077,6361,Directed,271406,,,1,3U,4608,HKG,YIH,,0,320
3077,6357,Directed,271407,,,1,3U,4608,HKG,ZHA,,0,319
3179,3393,Directed,271408,,,1,3U,4608,HKT,CKG,,0,321
3179,3395,Directed,271409,,,1,3U,4608,HKT,CTU,,0,321
3400,3375,Directed,271410,,,1,3U,4608,HRB,CGO,,0,320
3400,4109,Directed,271411,,,1,3U,4608,HRB,CZX,,0,321
3400,3404,Directed,271412,,,1,3U,4608,HRB,DLC,,0,320
3400,4085,Directed,271413,,,1,3U,4608,HRB,INC,,0,321
3400,3387,Directed,271414,,,1,3U,4608,HRB,NGB,,0,321
3400,3388,Directed,271415,,,1,3U,4608,HRB,NKG,,0,319
3400,6954,Directed,271416,,,1,3U,4608,HRB,NZH,,0,321
3400,6347,Directed,271417,,,1,3U,4608,HRB,SJW,,0,321
3400,4108,Directed,271418,,,1,3U,4608,HRB,TNA,,0,320 321
3400,3368,Directed,271419,,,1,3U,4608,HRB,TSN,,0,321
3400,6392,Directed,271420,,,1,3U,4608,HRB,WNZ,,0,321
3400,3376,Directed,271421,,,1,3U,4608,HRB,WUH,,0,321
3400,3379,Directed,271422,,,1,3U,4608,HRB,XIY,,0,321
3400,4149,Directed,271423,,,1,3U,4608,HRB,XUZ,,0,320 321
3930,3395,Directed,271424,,,1,3U,4608,ICN,CTU,,0,321
4085,3393,Directed,271425,,,1,3U,4608,INC,CKG,,0,321
4085,3395,Directed,271426,,,1,3U,4608,INC,CTU,,0,321
4085,3400,Directed,271427,,,1,3U,4608,INC,HRB,,0,321
4085,3372,Directed,271428,,,1,3U,4608,INC,KWL,,0,320
6432,3378,Directed,271429,,,1,3U,4608,JGN,LHW,,0,319
3381,3395,Directed,271430,,,1,3U,4608,JHG,CTU,,0,319
3381,3382,Directed,271431,,,1,3U,4608,JHG,KMG,,0,319
8781,3395,Directed,271432,,,1,3U,4608,JIQ,CTU,,0,320
